state,year,quarter,count,amount,district,latitude_x,longitude_x,latitude_y,longitude_y,latitude,longitude
Mizoram,2023,Q4,94566,221318131,Mamit,23.869969557351787,92.4851463489789,23.869969557351787,92.4851463489789,23.869969557351787,92.4851463489789
Mizoram,2023,Q4,67268,171711322,Champhai,23.472111879267075,93.31371214235013,23.472111879267075,93.31371214235013,23.472111879267075,93.31371214235013
Mizoram,2023,Q4,60241,146216988,Serchhip,23.31466067301953,92.86269802142805,23.31466067301953,92.86269802142805,23.31466067301953,92.86269802142805
Mizoram,2023,Q4,49011,152258725,Saiha,22.491086304181525,92.98255591765016,22.491086304181525,92.98255591765016,22.491086304181525,92.98255591765016
Mizoram,2024,Q1,818787,1679426368,Aizawl,23.733989889360906,92.72324561226674,23.733989889360906,92.72324561226674,23.733989889360906,92.72324561226674
Mizoram,2024,Q1,183807,430369269,Lunglei,22.905331130382415,92.75309356673915,22.905331130382415,92.75309356673915,22.905331130382415,92.75309356673915
Mizoram,2024,Q1,183165,428839081,Kolasib,24.233517762007484,92.68347784567135,24.233517762007484,92.68347784567135,24.233517762007484,92.68347784567135
Mizoram,2024,Q1,148817,367265052,Lawngtlai,22.528444508471388,92.72324561226674,22.528444508471388,92.72324561226674,22.528444508471388,92.72324561226674
Mizoram,2024,Q1,103195,242076766,Mamit,23.869969557351787,92.4851463489789,23.869969557351787,92.4851463489789,23.869969557351787,92.4851463489789
Mizoram,2024,Q1,74670,180323530,Champhai,23.472111879267075,93.31371214235013,23.472111879267075,93.31371214235013,23.472111879267075,93.31371214235013
Mizoram,2024,Q1,65889,147392179,Serchhip,23.31466067301953,92.86269802142805,23.31466067301953,92.86269802142805,23.31466067301953,92.86269802142805
Mizoram,2024,Q1,48686,154404485,Saiha,22.491086304181525,92.98255591765016,22.491086304181525,92.98255591765016,22.491086304181525,92.98255591765016
Nagaland,2018,Q1,18449,38330087,Dimapur,25.84461434923106,93.74858738004168,25.84461434923106,93.74858738004168,25.84461434923106,93.74858738004168
Nagaland,2018,Q1,11070,20744033,Kohima,25.670125989494323,94.10533069960523,25.670125989494323,94.10533069960523,25.670125989494323,94.10533069960523
Nagaland,2018,Q1,3428,5653655,Mokokchung,26.497778069473505,94.53665824885195,26.497778069473505,94.53665824885195,26.497778069473505,94.53665824885195
Nagaland,2018,Q1,1861,2939509,Tuensang,26.22330902203956,94.81577731419974,26.22330902203956,94.81577731419974,26.22330902203956,94.81577731419974
Nagaland,2018,Q1,1851,2962723,Mon,26.78833961670785,95.01304530579971,26.78833961670785,95.01304530579971,26.78833961670785,95.01304530579971
Nagaland,2018,Q1,1700,1750900,Zunheboto,26.02394854040189,94.51603962820879,26.02394854040189,94.51603962820879,26.02394854040189,94.51603962820879
Nagaland,2018,Q1,1642,1942858,Wokha,26.232701421147127,94.21283398117993,26.232701421147127,94.21283398117993,26.232701421147127,94.21283398117993
Nagaland,2018,Q1,1397,1347986,Phek,25.65493129043503,94.45423106623296,25.65493129043503,94.45423106623296,25.65493129043503,94.45423106623296
Nagaland,2018,Q1,605,547262,Longleng,26.53403755734744,94.77433646996906,26.53403755734744,94.77433646996906,26.53403755734744,94.77433646996906
Nagaland,2018,Q1,587,1228042,Peren,25.64065613198769,93.66739415782293,25.64065613198769,93.66739415782293,25.64065613198769,93.66739415782293
Nagaland,2018,Q2,31758,78472133,Dimapur,25.84461434923106,93.74858738004168,25.84461434923106,93.74858738004168,25.84461434923106,93.74858738004168
Nagaland,2018,Q2,14759,41958069,Kohima,25.670125989494323,94.10533069960523,25.670125989494323,94.10533069960523,25.670125989494323,94.10533069960523
Nagaland,2018,Q2,4472,6880664,Mokokchung,26.497778069473505,94.53665824885195,26.497778069473505,94.53665824885195,26.497778069473505,94.53665824885195
Nagaland,2018,Q2,2914,5272196,Tuensang,26.22330902203956,94.81577731419974,26.22330902203956,94.81577731419974,26.22330902203956,94.81577731419974
Nagaland,2018,Q2,2851,2952808,Wokha,26.232701421147127,94.21283398117993,26.232701421147127,94.21283398117993,26.232701421147127,94.21283398117993
Nagaland,2018,Q2,2652,5592193,Mon,26.78833961670785,95.01304530579971,26.78833961670785,95.01304530579971,26.78833961670785,95.01304530579971
Nagaland,2018,Q2,2058,3265939,Phek,25.65493129043503,94.45423106623296,25.65493129043503,94.45423106623296,25.65493129043503,94.45423106623296
Nagaland,2018,Q2,1961,3800720,Zunheboto,26.02394854040189,94.51603962820879,26.02394854040189,94.51603962820879,26.02394854040189,94.51603962820879
Nagaland,2018,Q2,1151,3132544,Peren,25.64065613198769,93.66739415782293,25.64065613198769,93.66739415782293,25.64065613198769,93.66739415782293
Nagaland,2018,Q2,526,606015,Longleng,26.53403755734744,94.77433646996906,26.53403755734744,94.77433646996906,26.53403755734744,94.77433646996906
Nagaland,2018,Q3,44383,122676685,Dimapur,25.84461434923106,93.74858738004168,25.84461434923106,93.74858738004168,25.84461434923106,93.74858738004168
Nagaland,2018,Q3,20678,62621606,Kohima,25.670125989494323,94.10533069960523,25.670125989494323,94.10533069960523,25.670125989494323,94.10533069960523
Nagaland,2018,Q3,7245,14438372,Mokokchung,26.497778069473505,94.53665824885195,26.497778069473505,94.53665824885195,26.497778069473505,94.53665824885195
Nagaland,2018,Q3,4657,8672814,Tuensang,26.22330902203956,94.81577731419974,26.22330902203956,94.81577731419974,26.22330902203956,94.81577731419974
Nagaland,2018,Q3,4368,10680645,Mon,26.78833961670785,95.01304530579971,26.78833961670785,95.01304530579971,26.78833961670785,95.01304530579971
Nagaland,2018,Q3,3370,6042931,Zunheboto,26.02394854040189,94.51603962820879,26.02394854040189,94.51603962820879,26.02394854040189,94.51603962820879
Nagaland,2018,Q3,3314,6048116,Wokha,26.232701421147127,94.21283398117993,26.232701421147127,94.21283398117993,26.232701421147127,94.21283398117993
Nagaland,2018,Q3,2951,4193127,Phek,25.65493129043503,94.45423106623296,25.65493129043503,94.45423106623296,25.65493129043503,94.45423106623296
Nagaland,2018,Q3,1527,1911400,Kiphire,25.885892164544646,94.7846937607969,25.885892164544646,94.7846937607969,25.885892164544646,94.7846937607969
Nagaland,2018,Q3,1349,3565504,Peren,25.64065613198769,93.66739415782293,25.64065613198769,93.66739415782293,25.64065613198769,93.66739415782293
Nagaland,2018,Q4,68046,202172094,Dimapur,25.84461434923106,93.74858738004168,25.84461434923106,93.74858738004168,25.84461434923106,93.74858738004168
Nagaland,2018,Q4,28604,84867917,Kohima,25.670125989494323,94.10533069960523,25.670125989494323,94.10533069960523,25.670125989494323,94.10533069960523
Nagaland,2018,Q4,10673,21026422,Mokokchung,26.497778069473505,94.53665824885195,26.497778069473505,94.53665824885195,26.497778069473505,94.53665824885195
Nagaland,2018,Q4,7966,25315124,Mon,26.78833961670785,95.01304530579971,26.78833961670785,95.01304530579971,26.78833961670785,95.01304530579971
Nagaland,2018,Q4,5518,14443409,Tuensang,26.22330902203956,94.81577731419974,26.22330902203956,94.81577731419974,26.22330902203956,94.81577731419974
Nagaland,2018,Q4,4966,12449027,Zunheboto,26.02394854040189,94.51603962820879,26.02394854040189,94.51603962820879,26.02394854040189,94.51603962820879
Nagaland,2018,Q4,4959,8954846,Wokha,26.232701421147127,94.21283398117993,26.232701421147127,94.21283398117993,26.232701421147127,94.21283398117993
Nagaland,2018,Q4,3615,6547794,Phek,25.65493129043503,94.45423106623296,25.65493129043503,94.45423106623296,25.65493129043503,94.45423106623296
Nagaland,2018,Q4,2071,6712394,Peren,25.64065613198769,93.66739415782293,25.64065613198769,93.66739415782293,25.64065613198769,93.66739415782293
Nagaland,2018,Q4,2008,3577703,Kiphire,25.885892164544646,94.7846937607969,25.885892164544646,94.7846937607969,25.885892164544646,94.7846937607969
Nagaland,2019,Q1,80741,222202606,Dimapur,25.84461434923106,93.74858738004168,25.84461434923106,93.74858738004168,25.84461434923106,93.74858738004168
Nagaland,2019,Q1,34373,93498426,Kohima,25.670125989494323,94.10533069960523,25.670125989494323,94.10533069960523,25.670125989494323,94.10533069960523
Nagaland,2019,Q1,11808,22421067,Mokokchung,26.497778069473505,94.53665824885195,26.497778069473505,94.53665824885195,26.497778069473505,94.53665824885195
Nagaland,2019,Q1,9694,32110056,Mon,26.78833961670785,95.01304530579971,26.78833961670785,95.01304530579971,26.78833961670785,95.01304530579971
Nagaland,2019,Q1,8860,16471426,Zunheboto,26.02394854040189,94.51603962820879,26.02394854040189,94.51603962820879,26.02394854040189,94.51603962820879
Nagaland,2019,Q1,5962,15964521,Tuensang,26.22330902203956,94.81577731419974,26.22330902203956,94.81577731419974,26.22330902203956,94.81577731419974
Nagaland,2019,Q1,5694,13111143,Wokha,26.232701421147127,94.21283398117993,26.232701421147127,94.21283398117993,26.232701421147127,94.21283398117993
Nagaland,2019,Q1,5062,12361140,Phek,25.65493129043503,94.45423106623296,25.65493129043503,94.45423106623296,25.65493129043503,94.45423106623296
Nagaland,2019,Q1,2689,6473296,Peren,25.64065613198769,93.66739415782293,25.64065613198769,93.66739415782293,25.64065613198769,93.66739415782293
Nagaland,2019,Q1,2103,4550857,Kiphire,25.885892164544646,94.7846937607969,25.885892164544646,94.7846937607969,25.885892164544646,94.7846937607969
Nagaland,2019,Q2,86518,258070892,Dimapur,25.84461434923106,93.74858738004168,25.84461434923106,93.74858738004168,25.84461434923106,93.74858738004168
Nagaland,2019,Q2,35959,102757262,Kohima,25.670125989494323,94.10533069960523,25.670125989494323,94.10533069960523,25.670125989494323,94.10533069960523
Nagaland,2019,Q2,19752,43001192,Zunheboto,26.02394854040189,94.51603962820879,26.02394854040189,94.51603962820879,26.02394854040189,94.51603962820879
Nagaland,2019,Q2,11894,28979287,Mokokchung,26.497778069473505,94.53665824885195,26.497778069473505,94.53665824885195,26.497778069473505,94.53665824885195
Nagaland,2019,Q2,10564,30077446,Mon,26.78833961670785,95.01304530579971,26.78833961670785,95.01304530579971,26.78833961670785,95.01304530579971
Nagaland,2019,Q2,6027,16464089,Tuensang,26.22330902203956,94.81577731419974,26.22330902203956,94.81577731419974,26.22330902203956,94.81577731419974
Nagaland,2019,Q2,5778,12443724,Wokha,26.232701421147127,94.21283398117993,26.232701421147127,94.21283398117993,26.232701421147127,94.21283398117993
Nagaland,2019,Q2,5232,11255799,Phek,25.65493129043503,94.45423106623296,25.65493129043503,94.45423106623296,25.65493129043503,94.45423106623296
Nagaland,2019,Q2,2784,6816990,Kiphire,25.885892164544646,94.7846937607969,25.885892164544646,94.7846937607969,25.885892164544646,94.7846937607969
Nagaland,2019,Q2,2715,6719423,Peren,25.64065613198769,93.66739415782293,25.64065613198769,93.66739415782293,25.64065613198769,93.66739415782293
Nagaland,2019,Q3,117140,307103749,Dimapur,25.84461434923106,93.74858738004168,25.84461434923106,93.74858738004168,25.84461434923106,93.74858738004168
Nagaland,2019,Q3,50183,133224817,Kohima,25.670125989494323,94.10533069960523,25.670125989494323,94.10533069960523,25.670125989494323,94.10533069960523
Nagaland,2019,Q3,20054,60553998,Zunheboto,26.02394854040189,94.51603962820879,26.02394854040189,94.51603962820879,26.02394854040189,94.51603962820879
Nagaland,2019,Q3,17903,35622564,Mokokchung,26.497778069473505,94.53665824885195,26.497778069473505,94.53665824885195,26.497778069473505,94.53665824885195
Nagaland,2019,Q3,17134,36965971,Mon,26.78833961670785,95.01304530579971,26.78833961670785,95.01304530579971,26.78833961670785,95.01304530579971
Nagaland,2019,Q3,9274,19613846,Tuensang,26.22330902203956,94.81577731419974,26.22330902203956,94.81577731419974,26.22330902203956,94.81577731419974
Nagaland,2019,Q3,9242,16293996,Wokha,26.232701421147127,94.21283398117993,26.232701421147127,94.21283398117993,26.232701421147127,94.21283398117993
Nagaland,2019,Q3,8985,20348950,Phek,25.65493129043503,94.45423106623296,25.65493129043503,94.45423106623296,25.65493129043503,94.45423106623296
Nagaland,2019,Q3,4847,7311019,Kiphire,25.885892164544646,94.7846937607969,25.885892164544646,94.7846937607969,25.885892164544646,94.7846937607969
Nagaland,2019,Q3,4277,8062310,Peren,25.64065613198769,93.66739415782293,25.64065613198769,93.66739415782293,25.64065613198769,93.66739415782293
Nagaland,2019,Q4,142922,401874104,Dimapur,25.84461434923106,93.74858738004168,25.84461434923106,93.74858738004168,25.84461434923106,93.74858738004168
Nagaland,2019,Q4,58317,160227363,Kohima,25.670125989494323,94.10533069960523,25.670125989494323,94.10533069960523,25.670125989494323,94.10533069960523
Nagaland,2019,Q4,23615,52231884,Mon,26.78833961670785,95.01304530579971,26.78833961670785,95.01304530579971,26.78833961670785,95.01304530579971
Nagaland,2019,Q4,23374,73875655,Zunheboto,26.02394854040189,94.51603962820879,26.02394854040189,94.51603962820879,26.02394854040189,94.51603962820879
Nagaland,2019,Q4,21048,44939725,Mokokchung,26.497778069473505,94.53665824885195,26.497778069473505,94.53665824885195,26.497778069473505,94.53665824885195
Nagaland,2019,Q4,11505,21418632,Wokha,26.232701421147127,94.21283398117993,26.232701421147127,94.21283398117993,26.232701421147127,94.21283398117993
Nagaland,2019,Q4,11148,25427823,Tuensang,26.22330902203956,94.81577731419974,26.22330902203956,94.81577731419974,26.22330902203956,94.81577731419974
Nagaland,2019,Q4,11054,24095426,Phek,25.65493129043503,94.45423106623296,25.65493129043503,94.45423106623296,25.65493129043503,94.45423106623296
Nagaland,2019,Q4,5522,11787954,Kiphire,25.885892164544646,94.7846937607969,25.885892164544646,94.7846937607969,25.885892164544646,94.7846937607969
Nagaland,2019,Q4,5148,10804065,Peren,25.64065613198769,93.66739415782293,25.64065613198769,93.66739415782293,25.64065613198769,93.66739415782293
Nagaland,2020,Q1,185428,497123725,Dimapur,25.84461434923106,93.74858738004168,25.84461434923106,93.74858738004168,25.84461434923106,93.74858738004168
Nagaland,2020,Q1,68246,160485650,Kohima,25.670125989494323,94.10533069960523,25.670125989494323,94.10533069960523,25.670125989494323,94.10533069960523
Nagaland,2020,Q1,28668,56777615,Mon,26.78833961670785,95.01304530579971,26.78833961670785,95.01304530579971,26.78833961670785,95.01304530579971
Nagaland,2020,Q1,22949,46458137,Mokokchung,26.497778069473505,94.53665824885195,26.497778069473505,94.53665824885195,26.497778069473505,94.53665824885195
